,Unnamed: 0,Unnamed: 0.1,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound,predictclose_15
847.0,847,847,1609425000,134.74000549316406,131.72000122070312,134.0800018310547,132.69000244140625,99116600,131.87701416015625,2020-12-31,AAPL,Apple,0,138.33223
848.0,848,848,1609770600,133.61000061035156,126.76000213623048,133.52000427246094,129.41000366210938,143301900,128.61709594726562,2021-01-04,AAPL,Apple,0,139.01138
849.0,849,849,1609857000,131.74000549316406,128.42999267578125,128.88999938964844,131.00999450683594,97664900,130.20730590820312,2021-01-05,AAPL,Apple,0,139.40154
850.0,850,850,1609943400,131.0500030517578,126.37999725341795,127.72000122070312,126.5999984741211,155088000,125.8243179321289,2021-01-06,AAPL,Apple,0,139.40729
851.0,851,851,1610029800,131.6300048828125,127.86000061035156,128.36000061035156,130.9199981689453,109578200,130.11785888671875,2021-01-07,AAPL,Apple,0,139.28477
852.0,852,852,1610116200,132.6300048828125,130.22999572753906,132.42999267578125,132.0500030517578,105158200,131.2409210205078,2021-01-08,AAPL,Apple,0,139.20541
853.0,853,853,1610375400,130.1699981689453,128.5,129.19000244140625,128.97999572753906,100384500,128.18972778320312,2021-01-11,AAPL,Apple,0,138.99876
854.0,854,854,1610461800,129.69000244140625,126.86000061035156,128.5,128.8000030517578,91951100,128.0108642578125,2021-01-12,AAPL,Apple,0,138.6936
855.0,855,855,1610548200,131.4499969482422,128.49000549316406,128.75999450683594,130.88999938964844,88636800,130.08804321289062,2021-01-13,AAPL,Apple,0,138.40268
856.0,856,856,1610634600,131.0,128.75999450683594,130.8000030517578,128.91000366210938,90221800,128.12017822265625,2021-01-14,AAPL,Apple,0,138.12405
857.0,857,857,1610721000,130.22000122070312,127.0,128.77999877929688,127.13999938964844,111598500,126.36100006103516,2021-01-15,AAPL,Apple,0,137.7706
858.0,858,858,1611066600,128.7100067138672,126.94000244140624,127.77999877929688,127.83000183105467,90757300,127.04679107666016,2021-01-19,AAPL,Apple,0,137.37917
